Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",8,26/08/2020,Loteria del Huila,4457,2818,57,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,4710,15,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,3381,62,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,9750,101,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,110,135,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,1452,43,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,3,77,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,6209,16,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,4332,83,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,5149,102,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,1271,138,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,2193,112,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,4704,65,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,3744,125,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,9015,29,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,65,61,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,2742,59,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,842,30,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,9779,40,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,7050,54,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,6356,26,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,8061,106,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,6503,115,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,3291,121,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,6560,8,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,3586,29,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,4154,123,Secos
