Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,30/11/2020,Loteria de Boyaca,4339,4570,168,Secos
"2,020",11,12/11/2020,Loteria de Boyaca,4336,1774,336,Secos
"2,020",11,23/11/2020,Loteria de Boyaca,4338,3046,71,Secos
"2,020",11,17/11/2020,Loteria de Boyaca,4337,4203,385,Secos
"2,020",11,17/11/2020,Loteria de Boyaca,4337,4406,218,Secos
"2,020",11,23/11/2020,Loteria de Boyaca,4338,7887,15,Secos
"2,020",11,17/11/2020,Loteria de Boyaca,4337,4620,327,Secos
"2,020",11,23/11/2020,Loteria de Boyaca,4338,5762,84,Secos
"2,020",11,12/11/2020,Loteria de Boyaca,4336,1113,110,Secos
"2,020",11,30/11/2020,Loteria de Boyaca,4339,6703,185,Secos
"2,020",11,23/11/2020,Loteria de Boyaca,4338,1347,249,Secos
"2,020",11,30/11/2020,Loteria de Boyaca,4339,7729,220,Secos
"2,020",11,23/11/2020,Loteria de Boyaca,4338,621,241,Secos
"2,020",11,3/11/2020,Loteria de Boyaca,4335,4684,117,Secos
"2,020",11,17/11/2020,Loteria de Boyaca,4337,8828,130,Secos
"2,020",11,3/11/2020,Loteria de Boyaca,4335,3437,197,Secos
"2,020",11,12/11/2020,Loteria de Boyaca,4336,6978,68,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,4343,169,144,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,4343,8355,391,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,4343,538,49,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,4343,1397,159,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,4343,3051,330,Secos
"2,020",12,21/12/2020,Loteria de Boyaca,4342,9235,291,Secos
"2,020",12,21/12/2020,Loteria de Boyaca,4342,9822,33,Secos
"2,020",12,21/12/2020,Loteria de Boyaca,4342,8200,262,Secos
"2,020",12,14/12/2020,Loteria de Boyaca,4341,7992,137,Secos
"2,020",12,7/12/2020,Loteria de Boyaca,4340,7337,123,Secos
"2,020",12,21/12/2020,Loteria de Boyaca,4342,2662,141,Secos
"2,020",12,7/12/2020,Loteria de Boyaca,4340,8419,173,Secos
"2,020",12,28/12/2020,Loteria de Boyaca,8,6025,67,Secos
"2,020",12,14/12/2020,Loteria de Boyaca,4341,3676,191,Secos
"2,020",12,14/12/2020,Loteria de Boyaca,4341,1785,62,Secos
"2,020",12,14/12/2020,Loteria de Boyaca,4341,1738,252,Secos
"2,020",12,14/12/2020,Loteria de Boyaca,4341,7184,322,Secos
"2,020",12,7/12/2020,Loteria de Boyaca,4340,1909,226,Secos
"2,020",12,7/12/2020,Loteria de Boyaca,4340,5520,65,Secos
"2,020",12,7/12/2020,Loteria de Boyaca,4340,7200,79,Secos
"2,020",12,21/12/2020,Loteria de Boyaca,4342,4197,126,Secos
"2,020",1,27/01/2020,Loteria de Boyaca,4302,5347,311,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,5890,69,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,7421,306,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,7907,396,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,3308,100,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,4054,38,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,4990,125,Secos
"2,020",1,27/01/2020,Loteria de Boyaca,4302,978,38,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,9019,300,Secos
"2,020",1,20/01/2020,Loteria de Boyaca,4301,7949,55,Secos
"2,020",1,27/01/2020,Loteria de Boyaca,4302,4772,295,Secos
"2,020",1,27/01/2020,Loteria de Boyaca,4302,9845,220,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,5697,5,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,1464,151,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,5288,289,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,5653,85,Secos
"2,020",1,27/01/2020,Loteria de Boyaca,4302,3274,353,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,149,275,Secos
"2,020",1,13/01/2020,Loteria de Boyaca,4300,9448,215,Secos
"2,020",1,8/01/2020,Loteria de Boyaca,4299,7124,68,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,8022,150,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,4500,308,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,7502,220,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,141,301,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,4210,382,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,1502,254,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,2309,348,Secos
"2,020",2,10/02/2020,Loteria de Boyaca,4304,2353,161,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,7598,301,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,2412,100,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,8093,121,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,8095,348,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,3238,23,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,4313,217,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,6945,21,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,9159,350,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,6223,71,Secos
"2,020",2,17/02/2020,Loteria de Boyaca,4305,667,349,Secos
"2,020",2,3/02/2020,Loteria de Boyaca,4303,5149,160,Secos
"2,020",2,24/02/2020,Loteria de Boyaca,4306,189,48,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,1061,112,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,1515,12,Secos
"2,020",3,17/03/2020,Loteria de Boyaca,4309,3721,247,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,7787,137,Secos
"2,020",3,12/03/2020,Loteria de Boyaca,4308,6438,306,Secos
"2,020",3,24/03/2020,Loteria de Boyaca,4310,1757,303,Secos
